"MTU (UTC)","Area","Sequence","Day-ahead Price (GBP/MWh)","Intraday Period (UTC)","Intraday Price (GBP/MWh)"
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|GB","Without Sequence","61.94","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|GB","Without Sequence","58.50","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|GB","Without Sequence","54.50","",""
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|GB","Without Sequence","52.11","",""
"12/01/2018 13:00:00 - 12/01/2018 14:00:00","BZN|GB","Without Sequence","49.12","",""
"12/01/2018 14:00:00 - 12/01/2018 15:00:00","BZN|GB","Without Sequence","47.00","",""
"12/01/2018 15:00:00 - 12/01/2018 16:00:00","BZN|GB","Without Sequence","48.11","",""
"12/01/2018 16:00:00 - 12/01/2018 17:00:00","BZN|GB","Without Sequence","57.51","",""
"12/01/2018 17:00:00 - 12/01/2018 18:00:00","BZN|GB","Without Sequence","79.89","",""
"12/01/2018 18:00:00 - 12/01/2018 19:00:00","BZN|GB","Without Sequence","60.43","",""
"12/01/2018 19:00:00 - 12/01/2018 20:00:00","BZN|GB","Without Sequence","54.92","",""
"12/01/2018 20:00:00 - 12/01/2018 21:00:00","BZN|GB","Without Sequence","51.52","",""
"12/01/2018 21:00:00 - 12/01/2018 22:00:00","BZN|GB","Without Sequence","44.34","",""
"12/01/2018 22:00:00 - 12/01/2018 23:00:00","BZN|GB","Without Sequence","41.39","",""
"12/01/2018 23:00:00 - 13/01/2018 00:00:00","BZN|GB","Without Sequence","51.00","",""
"13/01/2018 00:00:00 - 13/01/2018 01:00:00","BZN|GB","Without Sequence","48.86","",""
"13/01/2018 01:00:00 - 13/01/2018 02:00:00","BZN|GB","Without Sequence","56.01","",""
"13/01/2018 02:00:00 - 13/01/2018 03:00:00","BZN|GB","Without Sequence","45.90","",""
"13/01/2018 03:00:00 - 13/01/2018 04:00:00","BZN|GB","Without Sequence","42.64","",""
"13/01/2018 04:00:00 - 13/01/2018 05:00:00","BZN|GB","Without Sequence","39.82","",""
"13/01/2018 05:00:00 - 13/01/2018 06:00:00","BZN|GB","Without Sequence","37.00","",""
"13/01/2018 06:00:00 - 13/01/2018 07:00:00","BZN|GB","Without Sequence","40.54","",""
"13/01/2018 07:00:00 - 13/01/2018 08:00:00","BZN|GB","Without Sequence","42.32","",""
"13/01/2018 08:00:00 - 13/01/2018 09:00:00","BZN|GB","Without Sequence","45.00","",""
"13/01/2018 09:00:00 - 13/01/2018 10:00:00","BZN|GB","Without Sequence","53.45","",""
"13/01/2018 10:00:00 - 13/01/2018 11:00:00","BZN|GB","Without Sequence","52.10","",""
"13/01/2018 11:00:00 - 13/01/2018 12:00:00","BZN|GB","Without Sequence","55.36","",""
"13/01/2018 12:00:00 - 13/01/2018 13:00:00","BZN|GB","Without Sequence","58.00","",""
"13/01/2018 13:00:00 - 13/01/2018 14:00:00","BZN|GB","Without Sequence","54.55","",""
"13/01/2018 14:00:00 - 13/01/2018 15:00:00","BZN|GB","Without Sequence","46.10","",""
"13/01/2018 15:00:00 - 13/01/2018 16:00:00","BZN|GB","Without Sequence","50.00","",""
"13/01/2018 16:00:00 - 13/01/2018 17:00:00","BZN|GB","Without Sequence","56.00","",""
"13/01/2018 17:00:00 - 13/01/2018 18:00:00","BZN|GB","Without Sequence","79.92","",""
"13/01/2018 18:00:00 - 13/01/2018 19:00:00","BZN|GB","Without Sequence","68.89","",""
"13/01/2018 19:00:00 - 13/01/2018 20:00:00","BZN|GB","Without Sequence","49.42","",""
"13/01/2018 20:00:00 - 13/01/2018 21:00:00","BZN|GB","Without Sequence","56.90","",""
"13/01/2018 21:00:00 - 13/01/2018 22:00:00","BZN|GB","Without Sequence","52.02","",""
"13/01/2018 22:00:00 - 13/01/2018 23:00:00","BZN|GB","Without Sequence","48.55","",""
"13/01/2018 23:00:00 - 14/01/2018 00:00:00","BZN|GB","Without Sequence","54.00","",""
"14/01/2018 00:00:00 - 14/01/2018 01:00:00","BZN|GB","Without Sequence","48.12","",""
"14/01/2018 01:00:00 - 14/01/2018 02:00:00","BZN|GB","Without Sequence","49.95","",""
"14/01/2018 02:00:00 - 14/01/2018 03:00:00","BZN|GB","Without Sequence","48.00","",""
"14/01/2018 03:00:00 - 14/01/2018 04:00:00","BZN|GB","Without Sequence","44.92","",""
"14/01/2018 04:00:00 - 14/01/2018 05:00:00","BZN|GB","Without Sequence","41.06","",""
"14/01/2018 05:00:00 - 14/01/2018 06:00:00","BZN|GB","Without Sequence","38.02","",""
"14/01/2018 06:00:00 - 14/01/2018 07:00:00","BZN|GB","Without Sequence","39.95","",""
"14/01/2018 07:00:00 - 14/01/2018 08:00:00","BZN|GB","Without Sequence","40.00","",""
"14/01/2018 08:00:00 - 14/01/2018 09:00:00","BZN|GB","Without Sequence","48.00","",""
"14/01/2018 09:00:00 - 14/01/2018 10:00:00","BZN|GB","Without Sequence","47.00","",""
"14/01/2018 10:00:00 - 14/01/2018 11:00:00","BZN|GB","Without Sequence","55.50","",""
"14/01/2018 11:00:00 - 14/01/2018 12:00:00","BZN|GB","Without Sequence","54.14","",""
"14/01/2018 12:00:00 - 14/01/2018 13:00:00","BZN|GB","Without Sequence","58.00","",""
"14/01/2018 13:00:00 - 14/01/2018 14:00:00","BZN|GB","Without Sequence","49.76","",""
"14/01/2018 14:00:00 - 14/01/2018 15:00:00","BZN|GB","Without Sequence","45.00","",""
"14/01/2018 15:00:00 - 14/01/2018 16:00:00","BZN|GB","Without Sequence","45.00","",""
"14/01/2018 16:00:00 - 14/01/2018 17:00:00","BZN|GB","Without Sequence","60.50","",""
"14/01/2018 17:00:00 - 14/01/2018 18:00:00","BZN|GB","Without Sequence","83.00","",""
"14/01/2018 18:00:00 - 14/01/2018 19:00:00","BZN|GB","Without Sequence","57.03","",""
"14/01/2018 19:00:00 - 14/01/2018 20:00:00","BZN|GB","Without Sequence","50.00","",""
"14/01/2018 20:00:00 - 14/01/2018 21:00:00","BZN|GB","Without Sequence","52.53","",""
"14/01/2018 21:00:00 - 14/01/2018 22:00:00","BZN|GB","Without Sequence","46.62","",""
"14/01/2018 22:00:00 - 14/01/2018 23:00:00","BZN|GB","Without Sequence","40.00","",""
"14/01/2018 23:00:00 - 15/01/2018 00:00:00","BZN|GB","Without Sequence","43.39","",""
"15/01/2018 00:00:00 - 15/01/2018 01:00:00","BZN|GB","Without Sequence","44.95","",""
"15/01/2018 01:00:00 - 15/01/2018 02:00:00","BZN|GB","Without Sequence","44.99","",""
"15/01/2018 02:00:00 - 15/01/2018 03:00:00","BZN|GB","Without Sequence","40.56","",""
"15/01/2018 03:00:00 - 15/01/2018 04:00:00","BZN|GB","Without Sequence","40.08","",""
"15/01/2018 04:00:00 - 15/01/2018 05:00:00","BZN|GB","Without Sequence","36.23","",""
"15/01/2018 05:00:00 - 15/01/2018 06:00:00","BZN|GB","Without Sequence","41.50","",""
"15/01/2018 06:00:00 - 15/01/2018 07:00:00","BZN|GB","Without Sequence","51.00","",""
"15/01/2018 07:00:00 - 15/01/2018 08:00:00","BZN|GB","Without Sequence","48.11","",""
"15/01/2018 08:00:00 - 15/01/2018 09:00:00","BZN|GB","Without Sequence","46.83","",""
"15/01/2018 09:00:00 - 15/01/2018 10:00:00","BZN|GB","Without Sequence","57.00","",""
"15/01/2018 10:00:00 - 15/01/2018 11:00:00","BZN|GB","Without Sequence","57.00","",""
"15/01/2018 11:00:00 - 15/01/2018 12:00:00","BZN|GB","Without Sequence","53.50","",""
"15/01/2018 12:00:00 - 15/01/2018 13:00:00","BZN|GB","Without Sequence","53.00","",""
"15/01/2018 13:00:00 - 15/01/2018 14:00:00","BZN|GB","Without Sequence","46.80","",""
"15/01/2018 14:00:00 - 15/01/2018 15:00:00","BZN|GB","Without Sequence","45.00","",""
"15/01/2018 15:00:00 - 15/01/2018 16:00:00","BZN|GB","Without Sequence","45.58","",""
"15/01/2018 16:00:00 - 15/01/2018 17:00:00","BZN|GB","Without Sequence","53.00","",""
"15/01/2018 17:00:00 - 15/01/2018 18:00:00","BZN|GB","Without Sequence","73.16","",""
"15/01/2018 18:00:00 - 15/01/2018 19:00:00","BZN|GB","Without Sequence","64.18","",""
"15/01/2018 19:00:00 - 15/01/2018 20:00:00","BZN|GB","Without Sequence","60.00","",""
"15/01/2018 20:00:00 - 15/01/2018 21:00:00","BZN|GB","Without Sequence","50.70","",""
"15/01/2018 21:00:00 - 15/01/2018 22:00:00","BZN|GB","Without Sequence","50.01","",""
"15/01/2018 22:00:00 - 15/01/2018 23:00:00","BZN|GB","Without Sequence","41.50","",""
"15/01/2018 23:00:00 - 16/01/2018 00:00:00","BZN|GB","Without Sequence","47.97","",""
"16/01/2018 00:00:00 - 16/01/2018 01:00:00","BZN|GB","Without Sequence","47.93","",""
"16/01/2018 01:00:00 - 16/01/2018 02:00:00","BZN|GB","Without Sequence","47.56","",""
"16/01/2018 02:00:00 - 16/01/2018 03:00:00","BZN|GB","Without Sequence","42.63","",""
"16/01/2018 03:00:00 - 16/01/2018 04:00:00","BZN|GB","Without Sequence","39.01","",""
"16/01/2018 04:00:00 - 16/01/2018 05:00:00","BZN|GB","Without Sequence","31.29","",""
"16/01/2018 05:00:00 - 16/01/2018 06:00:00","BZN|GB","Without Sequence","39.02","",""
"16/01/2018 06:00:00 - 16/01/2018 07:00:00","BZN|GB","Without Sequence","52.91","",""
"16/01/2018 07:00:00 - 16/01/2018 08:00:00","BZN|GB","Without Sequence","46.00","",""
"16/01/2018 08:00:00 - 16/01/2018 09:00:00","BZN|GB","Without Sequence","50.99","",""
"16/01/2018 09:00:00 - 16/01/2018 10:00:00","BZN|GB","Without Sequence","56.08","",""
"16/01/2018 10:00:00 - 16/01/2018 11:00:00","BZN|GB","Without Sequence","50.00","",""
"16/01/2018 11:00:00 - 16/01/2018 12:00:00","BZN|GB","Without Sequence","47.33","",""
"16/01/2018 12:00:00 - 16/01/2018 13:00:00","BZN|GB","Without Sequence","47.44","",""
"16/01/2018 13:00:00 - 16/01/2018 14:00:00","BZN|GB","Without Sequence","47.44","",""
"16/01/2018 14:00:00 - 16/01/2018 15:00:00","BZN|GB","Without Sequence","49.00","",""
"16/01/2018 15:00:00 - 16/01/2018 16:00:00","BZN|GB","Without Sequence","52.52","",""
"16/01/2018 16:00:00 - 16/01/2018 17:00:00","BZN|GB","Without Sequence","56.97","",""
"16/01/2018 17:00:00 - 16/01/2018 18:00:00","BZN|GB","Without Sequence","73.00","",""
"16/01/2018 18:00:00 - 16/01/2018 19:00:00","BZN|GB","Without Sequence","65.50","",""
"16/01/2018 19:00:00 - 16/01/2018 20:00:00","BZN|GB","Without Sequence","60.15","",""
"16/01/2018 20:00:00 - 16/01/2018 21:00:00","BZN|GB","Without Sequence","51.55","",""
"16/01/2018 21:00:00 - 16/01/2018 22:00:00","BZN|GB","Without Sequence","52.55","",""
"16/01/2018 22:00:00 - 16/01/2018 23:00:00","BZN|GB","Without Sequence","40.00","",""
"16/01/2018 23:00:00 - 17/01/2018 00:00:00","BZN|GB","Without Sequence","46.41","",""
"17/01/2018 00:00:00 - 17/01/2018 01:00:00","BZN|GB","Without Sequence","47.44","",""
"17/01/2018 01:00:00 - 17/01/2018 02:00:00","BZN|GB","Without Sequence","48.00","",""
"17/01/2018 02:00:00 - 17/01/2018 03:00:00","BZN|GB","Without Sequence","42.43","",""
"17/01/2018 03:00:00 - 17/01/2018 04:00:00","BZN|GB","Without Sequence","38.59","",""
"17/01/2018 04:00:00 - 17/01/2018 05:00:00","BZN|GB","Without Sequence","34.60","",""
"17/01/2018 05:00:00 - 17/01/2018 06:00:00","BZN|GB","Without Sequence","38.54","",""
"17/01/2018 06:00:00 - 17/01/2018 07:00:00","BZN|GB","Without Sequence","47.49","",""
"17/01/2018 07:00:00 - 17/01/2018 08:00:00","BZN|GB","Without Sequence","46.21","",""
"17/01/2018 08:00:00 - 17/01/2018 09:00:00","BZN|GB","Without Sequence","50.00","",""
"17/01/2018 09:00:00 - 17/01/2018 10:00:00","BZN|GB","Without Sequence","50.00","",""
"17/01/2018 10:00:00 - 17/01/2018 11:00:00","BZN|GB","Without Sequence","48.76","",""
"17/01/2018 11:00:00 - 17/01/2018 12:00:00","BZN|GB","Without Sequence","44.48","",""
"17/01/2018 12:00:00 - 17/01/2018 13:00:00","BZN|GB","Without Sequence","46.00","",""
"17/01/2018 13:00:00 - 17/01/2018 14:00:00","BZN|GB","Without Sequence","46.00","",""
"17/01/2018 14:00:00 - 17/01/2018 15:00:00","BZN|GB","Without Sequence","46.00","",""
"17/01/2018 15:00:00 - 17/01/2018 16:00:00","BZN|GB","Without Sequence","48.03","",""
"17/01/2018 16:00:00 - 17/01/2018 17:00:00","BZN|GB","Without Sequence","50.73","",""
"17/01/2018 17:00:00 - 17/01/2018 18:00:00","BZN|GB","Without Sequence","75.12","",""
"17/01/2018 18:00:00 - 17/01/2018 19:00:00","BZN|GB","Without Sequence","70.00","",""
"17/01/2018 19:00:00 - 17/01/2018 20:00:00","BZN|GB","Without Sequence","59.93","",""
"17/01/2018 20:00:00 - 17/01/2018 21:00:00","BZN|GB","Without Sequence","58.61","",""
"17/01/2018 21:00:00 - 17/01/2018 22:00:00","BZN|GB","Without Sequence","51.99","",""
"17/01/2018 22:00:00 - 17/01/2018 23:00:00","BZN|GB","Without Sequence","43.73","",""
"17/01/2018 23:00:00 - 18/01/2018 00:00:00","BZN|GB","Without Sequence","44.88","",""
"18/01/2018 00:00:00 - 18/01/2018 01:00:00","BZN|GB","Without Sequence","50.00","",""
"18/01/2018 01:00:00 - 18/01/2018 02:00:00","BZN|GB","Without Sequence","47.04","",""
"18/01/2018 02:00:00 - 18/01/2018 03:00:00","BZN|GB","Without Sequence","42.07","",""
"18/01/2018 03:00:00 - 18/01/2018 04:00:00","BZN|GB","Without Sequence","41.67","",""
"18/01/2018 04:00:00 - 18/01/2018 05:00:00","BZN|GB","Without Sequence","39.00","",""
"18/01/2018 05:00:00 - 18/01/2018 06:00:00","BZN|GB","Without Sequence","39.02","",""
"18/01/2018 06:00:00 - 18/01/2018 07:00:00","BZN|GB","Without Sequence","48.00","",""
"18/01/2018 07:00:00 - 18/01/2018 08:00:00","BZN|GB","Without Sequence","43.28","",""
"18/01/2018 08:00:00 - 18/01/2018 09:00:00","BZN|GB","Without Sequence","51.00","",""
"18/01/2018 09:00:00 - 18/01/2018 10:00:00","BZN|GB","Without Sequence","53.85","",""
"18/01/2018 10:00:00 - 18/01/2018 11:00:00","BZN|GB","Without Sequence","57.00","",""
"18/01/2018 11:00:00 - 18/01/2018 12:00:00","BZN|GB","Without Sequence","52.00","",""
"18/01/2018 12:00:00 - 18/01/2018 13:00:00","BZN|GB","Without Sequence","48.33","",""
"18/01/2018 13:00:00 - 18/01/2018 14:00:00","BZN|GB","Without Sequence","46.00","",""
"18/01/2018 14:00:00 - 18/01/2018 15:00:00","BZN|GB","Without Sequence","45.80","",""
"18/01/2018 15:00:00 - 18/01/2018 16:00:00","BZN|GB","Without Sequence","48.04","",""
"18/01/2018 16:00:00 - 18/01/2018 17:00:00","BZN|GB","Without Sequence","59.80","",""
"18/01/2018 17:00:00 - 18/01/2018 18:00:00","BZN|GB","Without Sequence","84.96","",""
"18/01/2018 18:00:00 - 18/01/2018 19:00:00","BZN|GB","Without Sequence","67.35","",""
"18/01/2018 19:00:00 - 18/01/2018 20:00:00","BZN|GB","Without Sequence","56.42","",""
"18/01/2018 20:00:00 - 18/01/2018 21:00:00","BZN|GB","Without Sequence","50.00","",""
"18/01/2018 21:00:00 - 18/01/2018 22:00:00","BZN|GB","Without Sequence","47.87","",""
"18/01/2018 22:00:00 - 18/01/2018 23:00:00","BZN|GB","Without Sequence","40.00","",""
"18/01/2018 23:00:00 - 19/01/2018 00:00:00","BZN|GB","Without Sequence","39.65","",""
"19/01/2018 00:00:00 - 19/01/2018 01:00:00","BZN|GB","Without Sequence","43.90","",""
"19/01/2018 01:00:00 - 19/01/2018 02:00:00","BZN|GB","Without Sequence","39.15","",""
"19/01/2018 02:00:00 - 19/01/2018 03:00:00","BZN|GB","Without Sequence","37.55","",""
"19/01/2018 03:00:00 - 19/01/2018 04:00:00","BZN|GB","Without Sequence","37.99","",""
"19/01/2018 04:00:00 - 19/01/2018 05:00:00","BZN|GB","Without Sequence","37.00","",""
"19/01/2018 05:00:00 - 19/01/2018 06:00:00","BZN|GB","Without Sequence","38.00","",""
"19/01/2018 06:00:00 - 19/01/2018 07:00:00","BZN|GB","Without Sequence","47.96","",""
"19/01/2018 07:00:00 - 19/01/2018 08:00:00","BZN|GB","Without Sequence","56.24","",""
"19/01/2018 08:00:00 - 19/01/2018 09:00:00","BZN|GB","Without Sequence","57.43","",""
"19/01/2018 09:00:00 - 19/01/2018 10:00:00","BZN|GB","Without Sequence","58.56","",""
"19/01/2018 10:00:00 - 19/01/2018 11:00:00","BZN|GB","Without Sequence","50.00","",""
"19/01/2018 11:00:00 - 19/01/2018 12:00:00","BZN|GB","Without Sequence","44.70","",""
"19/01/2018 12:00:00 - 19/01/2018 13:00:00","BZN|GB","Without Sequence","41.38","",""
"19/01/2018 13:00:00 - 19/01/2018 14:00:00","BZN|GB","Without Sequence","41.10","",""
"19/01/2018 14:00:00 - 19/01/2018 15:00:00","BZN|GB","Without Sequence","41.22","",""
"19/01/2018 15:00:00 - 19/01/2018 16:00:00","BZN|GB","Without Sequence","42.73","",""
"19/01/2018 16:00:00 - 19/01/2018 17:00:00","BZN|GB","Without Sequence","50.30","",""
"19/01/2018 17:00:00 - 19/01/2018 18:00:00","BZN|GB","Without Sequence","75.10","",""
"19/01/2018 18:00:00 - 19/01/2018 19:00:00","BZN|GB","Without Sequence","67.94","",""
"19/01/2018 19:00:00 - 19/01/2018 20:00:00","BZN|GB","Without Sequence","55.50","",""
"19/01/2018 20:00:00 - 19/01/2018 21:00:00","BZN|GB","Without Sequence","44.00","",""
"19/01/2018 21:00:00 - 19/01/2018 22:00:00","BZN|GB","Without Sequence","42.23","",""
"19/01/2018 22:00:00 - 19/01/2018 23:00:00","BZN|GB","Without Sequence","38.97","",""
"19/01/2018 23:00:00 - 20/01/2018 00:00:00","BZN|GB","Without Sequence","40.67","",""
"20/01/2018 00:00:00 - 20/01/2018 01:00:00","BZN|GB","Without Sequence","43.91","",""
"20/01/2018 01:00:00 - 20/01/2018 02:00:00","BZN|GB","Without Sequence","43.67","",""
"20/01/2018 02:00:00 - 20/01/2018 03:00:00","BZN|GB","Without Sequence","41.09","",""
"20/01/2018 03:00:00 - 20/01/2018 04:00:00","BZN|GB","Without Sequence","40.96","",""
"20/01/2018 04:00:00 - 20/01/2018 05:00:00","BZN|GB","Without Sequence","43.67","",""
"20/01/2018 05:00:00 - 20/01/2018 06:00:00","BZN|GB","Without Sequence","43.52","",""
"20/01/2018 06:00:00 - 20/01/2018 07:00:00","BZN|GB","Without Sequence","46.90","",""
"20/01/2018 07:00:00 - 20/01/2018 08:00:00","BZN|GB","Without Sequence","41.09","",""
"20/01/2018 08:00:00 - 20/01/2018 09:00:00","BZN|GB","Without Sequence","46.83","",""
"20/01/2018 09:00:00 - 20/01/2018 10:00:00","BZN|GB","Without Sequence","62.73","",""
"20/01/2018 10:00:00 - 20/01/2018 11:00:00","BZN|GB","Without Sequence","63.73","",""
"20/01/2018 11:00:00 - 20/01/2018 12:00:00","BZN|GB","Without Sequence","59.55","",""
"20/01/2018 12:00:00 - 20/01/2018 13:00:00","BZN|GB","Without Sequence","59.95","",""
"20/01/2018 13:00:00 - 20/01/2018 14:00:00","BZN|GB","Without Sequence","47.60","",""
"20/01/2018 14:00:00 - 20/01/2018 15:00:00","BZN|GB","Without Sequence","44.06","",""
"20/01/2018 15:00:00 - 20/01/2018 16:00:00","BZN|GB","Without Sequence","45.70","",""
"20/01/2018 16:00:00 - 20/01/2018 17:00:00","BZN|GB","Without Sequence","56.50","",""
"20/01/2018 17:00:00 - 20/01/2018 18:00:00","BZN|GB","Without Sequence","100.00","",""
"20/01/2018 18:00:00 - 20/01/2018 19:00:00","BZN|GB","Without Sequence","84.80","",""
"20/01/2018 19:00:00 - 20/01/2018 20:00:00","BZN|GB","Without Sequence","59.11","",""
"20/01/2018 20:00:00 - 20/01/2018 21:00:00","BZN|GB","Without Sequence","53.10","",""
"20/01/2018 21:00:00 - 20/01/2018 22:00:00","BZN|GB","Without Sequence","49.02","",""
"20/01/2018 22:00:00 - 20/01/2018 23:00:00","BZN|GB","Without Sequence","46.15","",""
"20/01/2018 23:00:00 - 21/01/2018 00:00:00","BZN|GB","Without Sequence","47.56","",""
"21/01/2018 00:00:00 - 21/01/2018 01:00:00","BZN|GB","Without Sequence","50.91","",""
"21/01/2018 01:00:00 - 21/01/2018 02:00:00","BZN|GB","Without Sequence","49.91","",""
"21/01/2018 02:00:00 - 21/01/2018 03:00:00","BZN|GB","Without Sequence","45.92","",""
"21/01/2018 03:00:00 - 21/01/2018 04:00:00","BZN|GB","Without Sequence","43.50","",""
"21/01/2018 04:00:00 - 21/01/2018 05:00:00","BZN|GB","Without Sequence","42.32","",""
"21/01/2018 05:00:00 - 21/01/2018 06:00:00","BZN|GB","Without Sequence","40.75","",""
"21/01/2018 06:00:00 - 21/01/2018 07:00:00","BZN|GB","Without Sequence","40.91","",""
"21/01/2018 07:00:00 - 21/01/2018 08:00:00","BZN|GB","Without Sequence","41.03","",""
"21/01/2018 08:00:00 - 21/01/2018 09:00:00","BZN|GB","Without Sequence","42.22","",""
"21/01/2018 09:00:00 - 21/01/2018 10:00:00","BZN|GB","Without Sequence","44.42","",""
"21/01/2018 10:00:00 - 21/01/2018 11:00:00","BZN|GB","Without Sequence","58.87","",""
"21/01/2018 11:00:00 - 21/01/2018 12:00:00","BZN|GB","Without Sequence","53.22","",""
"21/01/2018 12:00:00 - 21/01/2018 13:00:00","BZN|GB","Without Sequence","62.00","",""
"21/01/2018 13:00:00 - 21/01/2018 14:00:00","BZN|GB","Without Sequence","48.00","",""
"21/01/2018 14:00:00 - 21/01/2018 15:00:00","BZN|GB","Without Sequence","42.95","",""
"21/01/2018 15:00:00 - 21/01/2018 16:00:00","BZN|GB","Without Sequence","43.07","",""
"21/01/2018 16:00:00 - 21/01/2018 17:00:00","BZN|GB","Without Sequence","51.56","",""
"21/01/2018 17:00:00 - 21/01/2018 18:00:00","BZN|GB","Without Sequence","82.01","",""
"21/01/2018 18:00:00 - 21/01/2018 19:00:00","BZN|GB","Without Sequence","64.22","",""
"21/01/2018 19:00:00 - 21/01/2018 20:00:00","BZN|GB","Without Sequence","45.54","",""
"21/01/2018 20:00:00 - 21/01/2018 21:00:00","BZN|GB","Without Sequence","42.89","",""
"21/01/2018 21:00:00 - 21/01/2018 22:00:00","BZN|GB","Without Sequence","40.57","",""
"21/01/2018 22:00:00 - 21/01/2018 23:00:00","BZN|GB","Without Sequence","38.70","",""
"21/01/2018 23:00:00 - 22/01/2018 00:00:00","BZN|GB","Without Sequence","42.00","",""
"22/01/2018 00:00:00 - 22/01/2018 01:00:00","BZN|GB","Without Sequence","41.02","",""
"22/01/2018 01:00:00 - 22/01/2018 02:00:00","BZN|GB","Without Sequence","40.91","",""
"22/01/2018 02:00:00 - 22/01/2018 03:00:00","BZN|GB","Without Sequence","40.62","",""
"22/01/2018 03:00:00 - 22/01/2018 04:00:00","BZN|GB","Without Sequence","40.58","",""
"22/01/2018 04:00:00 - 22/01/2018 05:00:00","BZN|GB","Without Sequence","40.52","",""
"22/01/2018 05:00:00 - 22/01/2018 06:00:00","BZN|GB","Without Sequence","40.80","",""
"22/01/2018 06:00:00 - 22/01/2018 07:00:00","BZN|GB","Without Sequence","48.00","",""
"22/01/2018 07:00:00 - 22/01/2018 08:00:00","BZN|GB","Without Sequence","46.84","",""
"22/01/2018 08:00:00 - 22/01/2018 09:00:00","BZN|GB","Without Sequence","55.22","",""
"22/01/2018 09:00:00 - 22/01/2018 10:00:00","BZN|GB","Without Sequence","60.91","",""
"22/01/2018 10:00:00 - 22/01/2018 11:00:00","BZN|GB","Without Sequence","52.80","",""
"22/01/2018 11:00:00 - 22/01/2018 12:00:00","BZN|GB","Without Sequence","45.00","",""
"22/01/2018 12:00:00 - 22/01/2018 13:00:00","BZN|GB","Without Sequence","44.90","",""
"22/01/2018 13:00:00 - 22/01/2018 14:00:00","BZN|GB","Without Sequence","43.50","",""
"22/01/2018 14:00:00 - 22/01/2018 15:00:00","BZN|GB","Without Sequence","42.05","",""
"22/01/2018 15:00:00 - 22/01/2018 16:00:00","BZN|GB","Without Sequence","42.46","",""
"22/01/2018 16:00:00 - 22/01/2018 17:00:00","BZN|GB","Without Sequence","54.60","",""
"22/01/2018 17:00:00 - 22/01/2018 18:00:00","BZN|GB","Without Sequence","81.50","",""
"22/01/2018 18:00:00 - 22/01/2018 19:00:00","BZN|GB","Without Sequence","65.03","",""
"22/01/2018 19:00:00 - 22/01/2018 20:00:00","BZN|GB","Without Sequence","58.44","",""
